,customer_id,product_id,activation_date,termination_date,distribution_channel,status
97,10.0,0.0,2022-02-22,2022-10-28 00:00:00,physical_store,active
98,12.0,24.0,2022-02-26,2022-08-11 00:00:00,physical_store,active
99,13.0,24.0,2022-02-04,2022-08-09 00:00:00,physical_store,active
100,18.0,24.0,2022-02-23,2022-07-25 00:00:00,physical_store,active
101,21.0,24.0,2022-02-19,2022-09-30 00:00:00,physical_store,active
102,22.0,0.0,2022-02-24,2022-06-15 00:00:00,physical_store,active
103,23.0,24.0,2022-02-03,2022-05-25 00:00:00,physical_store,active
104,24.0,0.0,2022-02-11,2022-08-15 00:00:00,physical_store,active
105,25.0,24.0,2022-02-11,2022-07-06 00:00:00,physical_store,active
106,26.0,0.0,2022-02-05,2022-07-31 00:00:00,online,active
107,27.0,24.0,2022-02-25,2022-10-13 00:00:00,physical_store,active
108,29.0,0.0,2022-02-11,2022-12-04 00:00:00,physical_store,active
109,35.0,0.0,2022-02-05,2022-11-11 00:00:00,physical_store,active
110,38.0,0.0,2022-02-08,2022-08-09 00:00:00,physical_store,active
111,40.0,24.0,2022-02-26,2022-09-05 00:00:00,physical_store,active
112,42.0,24.0,2022-02-04,2022-10-23 00:00:00,physical_store,active
113,45.0,0.0,2022-02-25,2022-10-17 00:00:00,online,active
114,46.0,0.0,2022-02-03,2022-08-16 00:00:00,physical_store,active
115,0.0,0.0,2022-02-26,2022-10-22 00:00:00,physical_store,active
116,3.0,0.0,2022-02-25,2022-08-19 00:00:00,physical_store,active
117,5.0,0.0,2022-02-03,2022-09-14 00:00:00,online,active
118,6.0,0.0,2022-02-07,2022-10-05 00:00:00,physical_store,active
119,9.0,24.0,2022-02-24,2022-08-18 00:00:00,physical_store,active
120,10.0,0.0,2022-02-01,2022-05-09 00:00:00,physical_store,active
121,12.0,24.0,2022-02-18,2022-10-25 00:00:00,online,active
122,13.0,24.0,2022-02-03,2022-10-17 00:00:00,physical_store,active
123,18.0,0.0,2022-02-19,2022-11-30 00:00:00,physical_store,active
124,21.0,24.0,2022-02-15,2022-11-07 00:00:00,physical_store,active
125,22.0,24.0,2022-02-12,2022-06-20 00:00:00,physical_store,active
126,23.0,0.0,2022-02-05,2022-10-21 00:00:00,physical_store,active
127,24.0,0.0,2022-02-18,2022-11-08 00:00:00,physical_store,active
128,25.0,24.0,2022-02-23,2022-06-17 00:00:00,physical_store,active
129,26.0,0.0,2022-02-24,2022-06-07 00:00:00,physical_store,active
130,27.0,0.0,2022-02-27,2022-09-26 00:00:00,physical_store,active
131,29.0,0.0,2022-02-16,2022-10-14 00:00:00,online,active
132,35.0,0.0,2022-02-06,2022-07-27 00:00:00,physical_store,active
133,38.0,0.0,2022-02-24,2022-10-06 00:00:00,online,active
134,40.0,0.0,2022-02-02,2022-09-13 00:00:00,physical_store,active
135,42.0,0.0,2022-02-10,2022-07-06 00:00:00,physical_store,active
136,45.0,0.0,2022-02-21,2022-11-27 00:00:00,physical_store,active
137,46.0,0.0,2022-02-23,2022-10-03 00:00:00,physical_store,active
138,0.0,0.0,2022-02-05,2022-05-14 00:00:00,physical_store,active
139,3.0,0.0,2022-02-17,2022-09-08 00:00:00,physical_store,active
140,5.0,0.0,2022-02-01,2022-06-14 00:00:00,physical_store,active
141,6.0,0.0,2022-02-10,2022-09-21 00:00:00,online,active
142,9.0,0.0,2022-02-02,2022-10-22 00:00:00,physical_store,active
143,10.0,24.0,2022-02-17,2022-09-07 00:00:00,physical_store,active
144,12.0,0.0,2022-02-03,2022-11-10 00:00:00,physical_store,active
145,13.0,24.0,2022-02-25,2022-12-10 00:00:00,physical_store,active
146,18.0,24.0,2022-02-14,2022-10-18 00:00:00,online,active
147,21.0,24.0,2022-02-13,2022-05-23 00:00:00,physical_store,active
148,22.0,0.0,2022-02-10,2022-08-16 00:00:00,physical_store,active
149,23.0,0.0,2022-02-04,2022-07-27 00:00:00,physical_store,active
150,24.0,0.0,2022-02-23,2022-11-21 00:00:00,physical_store,active
151,25.0,0.0,2022-02-16,2022-08-21 00:00:00,online,active
152,26.0,0.0,2022-02-27,2022-10-14 00:00:00,online,active
153,27.0,0.0,2022-02-26,2022-12-22 00:00:00,physical_store,active
154,29.0,0.0,2022-02-10,2022-10-11 00:00:00,online,active
155,35.0,0.0,2022-02-06,2022-08-07 00:00:00,physical_store,active
156,38.0,24.0,2022-02-22,2022-09-27 00:00:00,physical_store,active
157,40.0,24.0,2022-02-19,2022-09-29 00:00:00,physical_store,active
158,42.0,24.0,2022-02-10,2022-10-02 00:00:00,physical_store,active
159,45.0,24.0,2022-02-07,2022-06-03 00:00:00,online,active
160,46.0,0.0,2022-02-21,2022-07-07 00:00:00,physical_store,active
161,0.0,0.0,2022-02-16,2022-12-10 00:00:00,physical_store,active
162,3.0,0.0,2022-02-14,2022-05-20 00:00:00,physical_store,active
163,5.0,0.0,2022-02-23,2022-11-01 00:00:00,physical_store,active
164,6.0,0.0,2022-02-10,2022-07-18 00:00:00,physical_store,active
165,9.0,24.0,2022-02-13,2022-06-26 00:00:00,online,active
166,10.0,0.0,2022-02-08,2022-09-23 00:00:00,physical_store,active
167,12.0,0.0,2022-02-12,2022-12-07 00:00:00,physical_store,active
168,13.0,0.0,2022-02-11,2022-09-28 00:00:00,online,active
169,18.0,24.0,2022-02-02,2022-10-07 00:00:00,physical_store,active
170,21.0,0.0,2022-02-20,2022-09-11 00:00:00,online,active
171,22.0,24.0,2022-02-11,2022-10-26 00:00:00,physical_store,active
172,23.0,0.0,2022-02-11,2022-07-21 00:00:00,physical_store,active
173,24.0,0.0,2022-02-03,2022-07-20 00:00:00,online,active
174,25.0,0.0,2022-02-18,2022-07-17 00:00:00,online,active
175,26.0,24.0,2022-02-06,2022-09-08 00:00:00,online,active
176,27.0,0.0,2022-02-12,2022-11-30 00:00:00,physical_store,active
177,29.0,0.0,2022-02-12,2022-11-10 00:00:00,physical_store,active
178,35.0,0.0,2022-02-22,2022-06-16 00:00:00,physical_store,active
179,38.0,0.0,2022-02-07,2022-06-26 00:00:00,online,active
180,40.0,0.0,2022-02-21,2022-10-26 00:00:00,physical_store,active
181,42.0,0.0,2022-02-20,2022-10-19 00:00:00,physical_store,active
182,45.0,24.0,2022-02-24,2022-09-25 00:00:00,physical_store,active
183,46.0,0.0,2022-02-12,2022-07-04 00:00:00,physical_store,active
184,0.0,24.0,2022-02-18,2022-12-14 00:00:00,physical_store,active
185,3.0,24.0,2022-02-13,2022-07-18 00:00:00,physical_store,active
186,5.0,0.0,2022-02-03,2022-09-15 00:00:00,physical_store,active
187,6.0,0.0,2022-02-12,2022-12-04 00:00:00,physical_store,active
188,9.0,0.0,2022-02-15,2022-11-19 00:00:00,physical_store,active
189,10.0,0.0,2022-02-14,2022-06-19 00:00:00,physical_store,active
190,12.0,0.0,2022-02-13,2022-08-15 00:00:00,physical_store,active
191,13.0,0.0,2022-02-21,2022-10-15 00:00:00,physical_store,active
192,18.0,0.0,2022-02-25,2022-10-18 00:00:00,physical_store,active
193,21.0,24.0,2022-02-13,2022-09-03 00:00:00,physical_store,active
194,22.0,0.0,2022-02-21,2022-09-09 00:00:00,online,active
195,23.0,0.0,2022-02-26,2022-11-28 00:00:00,physical_store,active
196,24.0,24.0,2022-02-10,2022-10-19 00:00:00,physical_store,active
197,25.0,0.0,2022-02-24,2022-12-19 00:00:00,physical_store,active
198,26.0,24.0,2022-02-05,2022-06-20 00:00:00,physical_store,active
199,27.0,24.0,2022-02-16,2022-06-02 00:00:00,physical_store,active
200,29.0,0.0,2022-02-20,2022-11-25 00:00:00,physical_store,active
201,35.0,0.0,2022-02-10,2022-11-24 00:00:00,physical_store,active
202,38.0,0.0,2022-02-06,2022-11-23 00:00:00,online,active
203,40.0,24.0,2022-02-08,2022-10-09 00:00:00,online,active
204,42.0,0.0,2022-02-14,2022-11-11 00:00:00,online,active
205,45.0,24.0,2022-02-21,2022-08-07 00:00:00,online,active
206,46.0,24.0,2022-02-23,2022-10-17 00:00:00,physical_store,active
207,0.0,0.0,2022-02-25,2022-11-24 00:00:00,physical_store,active
208,3.0,0.0,2022-02-17,2022-09-13 00:00:00,physical_store,active
209,5.0,0.0,2022-02-04,2022-09-27 00:00:00,physical_store,active
210,6.0,24.0,2022-02-01,2022-06-21 00:00:00,physical_store,active
211,9.0,0.0,2022-02-09,2022-10-11 00:00:00,online,active
212,10.0,0.0,2022-02-04,2022-05-11 00:00:00,physical_store,active
213,12.0,0.0,2022-02-21,2022-07-21 00:00:00,physical_store,active
214,13.0,24.0,2022-02-25,2022-06-26 00:00:00,physical_store,active
215,18.0,0.0,2022-02-14,2022-09-23 00:00:00,physical_store,active
216,21.0,0.0,2022-02-13,2022-08-16 00:00:00,physical_store,active
217,22.0,0.0,2022-02-05,2022-06-24 00:00:00,physical_store,active
218,23.0,0.0,2022-02-23,2022-08-09 00:00:00,physical_store,active
219,24.0,24.0,2022-02-02,2022-08-25 00:00:00,physical_store,active
220,25.0,0.0,2022-02-24,2022-09-06 00:00:00,physical_store,active
221,26.0,24.0,2022-02-04,2022-08-11 00:00:00,physical_store,active
222,27.0,24.0,2022-02-16,2022-12-12 00:00:00,physical_store,active
223,29.0,0.0,2022-02-01,2022-07-21 00:00:00,physical_store,active
224,35.0,0.0,2022-02-10,2022-06-02 00:00:00,physical_store,active
225,38.0,0.0,2022-02-05,2022-06-29 00:00:00,physical_store,active
226,40.0,24.0,2022-02-02,2022-05-28 00:00:00,physical_store,active
227,42.0,0.0,2022-02-01,2022-06-27 00:00:00,online,active
228,45.0,0.0,2022-02-14,2022-06-02 00:00:00,physical_store,active
229,46.0,0.0,2022-02-27,2022-07-12 00:00:00,physical_store,active
230,0.0,0.0,2022-02-05,2022-05-29 00:00:00,online,active
231,3.0,24.0,2022-02-01,2022-10-22 00:00:00,physical_store,active
232,5.0,0.0,2022-02-08,2022-10-02 00:00:00,physical_store,active
233,6.0,0.0,2022-02-27,2022-11-25 00:00:00,physical_store,active
234,9.0,24.0,2022-02-25,2022-07-16 00:00:00,online,active
235,10.0,0.0,2022-02-27,2022-09-17 00:00:00,physical_store,active
236,12.0,0.0,2022-02-26,2022-06-15 00:00:00,physical_store,active
237,13.0,24.0,2022-02-26,2022-10-12 00:00:00,physical_store,active
238,18.0,0.0,2022-02-02,2022-09-13 00:00:00,physical_store,active
239,21.0,0.0,2022-02-27,2022-09-21 00:00:00,physical_store,active
240,22.0,0.0,2022-02-19,2022-06-20 00:00:00,physical_store,active
241,23.0,0.0,2022-02-21,2022-06-14 00:00:00,online,active
242,24.0,24.0,2022-02-01,2022-09-13 00:00:00,physical_store,active
243,25.0,0.0,2022-02-13,2022-07-15 00:00:00,physical_store,active
244,26.0,0.0,2022-02-12,2022-06-21 00:00:00,online,active
245,27.0,0.0,2022-02-27,2022-12-09 00:00:00,physical_store,active
246,29.0,0.0,2022-02-12,2022-07-13 00:00:00,physical_store,active
247,35.0,0.0,2022-02-09,2022-08-05 00:00:00,physical_store,active
248,38.0,0.0,2022-02-19,2022-09-03 00:00:00,physical_store,active
249,40.0,0.0,2022-02-07,2022-10-18 00:00:00,physical_store,active
250,42.0,0.0,2022-02-08,2022-08-05 00:00:00,online,active
251,45.0,0.0,2022-02-09,2022-12-04 00:00:00,online,active
252,46.0,0.0,2022-02-21,2022-07-25 00:00:00,online,active
253,0.0,0.0,2022-02-01,2022-05-27 00:00:00,physical_store,active
254,3.0,0.0,2022-02-17,2022-08-11 00:00:00,physical_store,active
255,5.0,0.0,2022-02-04,2022-07-11 00:00:00,physical_store,active
256,6.0,0.0,2022-02-19,2022-10-24 00:00:00,physical_store,active
257,9.0,0.0,2022-02-11,2022-10-02 00:00:00,physical_store,active
258,10.0,24.0,2022-02-10,2022-07-21 00:00:00,physical_store,active
259,12.0,0.0,2022-02-27,2022-10-16 00:00:00,physical_store,active
260,13.0,0.0,2022-02-20,2022-11-21 00:00:00,online,active
261,18.0,0.0,2022-02-07,2022-05-23 00:00:00,physical_store,active
262,21.0,24.0,2022-02-13,2022-10-12 00:00:00,physical_store,active
263,22.0,0.0,2022-02-13,2022-11-27 00:00:00,physical_store,active
264,23.0,24.0,2022-02-17,2022-05-25 00:00:00,physical_store,active
265,24.0,24.0,2022-02-02,2022-11-25 00:00:00,physical_store,active
266,25.0,0.0,2022-02-26,2022-10-27 00:00:00,physical_store,active
267,26.0,0.0,2022-02-12,2022-07-29 00:00:00,physical_store,active
268,27.0,0.0,2022-02-24,2022-10-20 00:00:00,physical_store,active
269,29.0,0.0,2022-02-22,2022-05-30 00:00:00,online,active
270,35.0,0.0,2022-02-20,2022-11-06 00:00:00,physical_store,active
271,38.0,0.0,2022-02-11,2022-08-06 00:00:00,physical_store,active
272,40.0,0.0,2022-02-12,2022-09-17 00:00:00,physical_store,active
273,42.0,0.0,2022-02-07,2022-11-20 00:00:00,physical_store,active
274,45.0,0.0,2022-02-17,2022-05-26 00:00:00,physical_store,active
275,46.0,0.0,2022-02-25,2022-06-01 00:00:00,physical_store,active
276,0.0,0.0,2022-02-11,2022-07-30 00:00:00,online,active
277,3.0,24.0,2022-02-13,2022-05-15 00:00:00,physical_store,active
278,5.0,0.0,2022-02-21,2022-11-21 00:00:00,physical_store,active
279,6.0,0.0,2022-02-25,2022-07-24 00:00:00,physical_store,active
280,9.0,24.0,2022-02-16,2022-07-20 00:00:00,physical_store,active
281,10.0,0.0,2022-02-05,2022-10-19 00:00:00,physical_store,active
282,12.0,0.0,2022-02-04,2022-10-21 00:00:00,physical_store,active
283,13.0,24.0,2022-02-05,2022-09-26 00:00:00,physical_store,active
284,18.0,0.0,2022-02-20,2022-12-12 00:00:00,physical_store,active
285,21.0,0.0,2022-02-18,2022-08-16 00:00:00,physical_store,active
286,22.0,0.0,2022-02-03,2022-06-24 00:00:00,online,active
287,23.0,0.0,2022-02-17,2022-09-29 00:00:00,physical_store,active
288,24.0,0.0,2022-02-02,2022-07-29 00:00:00,physical_store,active
289,25.0,0.0,2022-02-21,2022-07-27 00:00:00,physical_store,active
290,26.0,24.0,2022-02-20,2022-05-22 00:00:00,physical_store,active
291,27.0,0.0,2022-02-21,2022-09-07 00:00:00,physical_store,active
292,29.0,0.0,2022-02-05,2022-09-20 00:00:00,physical_store,active
293,35.0,0.0,2022-02-01,2022-09-16 00:00:00,physical_store,active
294,38.0,0.0,2022-02-15,2022-11-23 00:00:00,physical_store,active
295,40.0,0.0,2022-02-11,2022-10-14 00:00:00,physical_store,active
296,42.0,0.0,2022-02-06,2022-07-06 00:00:00,online,active
297,45.0,0.0,2022-02-09,2022-09-25 00:00:00,physical_store,active
298,46.0,0.0,2022-02-06,2022-05-18 00:00:00,online,active
299,0.0,0.0,2022-02-01,2022-10-21 00:00:00,physical_store,active
300,3.0,0.0,2022-02-22,2022-12-18 00:00:00,physical_store,active
301,5.0,0.0,2022-02-10,2022-10-27 00:00:00,physical_store,active
302,6.0,0.0,2022-02-21,2022-07-02 00:00:00,physical_store,active
303,9.0,0.0,2022-02-16,2022-10-18 00:00:00,physical_store,active
304,10.0,24.0,2022-02-25,2022-09-13 00:00:00,online,active
305,12.0,0.0,2022-02-12,2022-08-17 00:00:00,physical_store,active
306,13.0,0.0,2022-02-16,2022-10-04 00:00:00,online,active
307,18.0,0.0,2022-02-16,2022-05-19 00:00:00,online,active
308,21.0,0.0,2022-02-24,2022-08-15 00:00:00,online,active
309,22.0,0.0,2022-02-25,2022-06-25 00:00:00,physical_store,active
310,23.0,0.0,2022-02-06,2022-07-06 00:00:00,physical_store,active
311,24.0,0.0,2022-02-01,2022-09-10 00:00:00,physical_store,active
312,25.0,24.0,2022-02-24,2022-11-01 00:00:00,online,active
313,26.0,0.0,2022-02-12,2022-09-04 00:00:00,physical_store,active
314,27.0,0.0,2022-02-23,2022-06-01 00:00:00,physical_store,active
315,29.0,0.0,2022-02-19,2022-07-21 00:00:00,physical_store,active
316,35.0,0.0,2022-02-04,2022-06-10 00:00:00,online,active
317,38.0,0.0,2022-02-17,2022-07-03 00:00:00,physical_store,active
318,40.0,0.0,2022-02-15,2022-06-06 00:00:00,physical_store,active
319,42.0,24.0,2022-02-06,2022-10-29 00:00:00,physical_store,active
320,45.0,24.0,2022-02-25,2022-08-29 00:00:00,physical_store,active
321,46.0,0.0,2022-02-17,2022-12-12 00:00:00,physical_store,active
322,0.0,0.0,2022-02-23,2022-06-23 00:00:00,online,active
323,3.0,24.0,2022-02-27,2022-06-12 00:00:00,physical_store,active
324,5.0,0.0,2022-02-07,2022-05-28 00:00:00,physical_store,active
325,6.0,0.0,2022-02-05,2022-08-05 00:00:00,physical_store,active
326,9.0,0.0,2022-02-15,2022-08-25 00:00:00,physical_store,active
327,10.0,0.0,2022-02-03,2022-05-29 00:00:00,online,active
328,12.0,24.0,2022-02-18,2022-08-10 00:00:00,physical_store,active
329,13.0,0.0,2022-02-12,2022-05-13 00:00:00,online,active
330,18.0,0.0,2022-02-18,2022-08-06 00:00:00,physical_store,active
331,21.0,0.0,2022-02-02,2022-09-09 00:00:00,physical_store,active
332,22.0,24.0,2022-02-22,2022-07-11 00:00:00,physical_store,active
333,23.0,24.0,2022-02-10,2022-12-06 00:00:00,physical_store,active
334,24.0,0.0,2022-02-10,2022-10-22 00:00:00,online,active
335,25.0,0.0,2022-02-21,2022-11-02 00:00:00,physical_store,active
336,26.0,0.0,2022-02-01,2022-07-10 00:00:00,physical_store,active
337,27.0,0.0,2022-02-27,2022-09-06 00:00:00,online,active
338,29.0,0.0,2022-02-01,2022-05-28 00:00:00,physical_store,active
339,35.0,24.0,2022-02-04,2022-05-26 00:00:00,physical_store,active
340,38.0,24.0,2022-02-25,2022-12-20 00:00:00,physical_store,active
341,40.0,24.0,2022-02-16,2022-07-13 00:00:00,physical_store,active
342,42.0,0.0,2022-02-04,2022-09-12 00:00:00,physical_store,active
343,45.0,24.0,2022-02-02,2022-10-10 00:00:00,physical_store,active
344,46.0,0.0,2022-02-17,2022-06-23 00:00:00,online,active
345,0.0,0.0,2022-02-12,2022-08-11 00:00:00,online,active
346,3.0,24.0,2022-02-12,2022-08-28 00:00:00,physical_store,active
347,5.0,0.0,2022-02-24,2022-06-07 00:00:00,physical_store,active
348,6.0,0.0,2022-02-11,2022-12-04 00:00:00,physical_store,active
349,9.0,0.0,2022-02-07,2022-08-08 00:00:00,physical_store,active
350,10.0,0.0,2022-02-02,2022-09-17 00:00:00,physical_store,active
351,12.0,0.0,2022-02-10,2022-06-19 00:00:00,physical_store,active
352,13.0,0.0,2022-02-05,2022-06-29 00:00:00,physical_store,active
353,18.0,0.0,2022-02-24,2022-11-16 00:00:00,online,active
354,21.0,0.0,2022-02-25,2022-08-17 00:00:00,physical_store,active
355,22.0,0.0,2022-02-10,2022-06-13 00:00:00,online,active
356,23.0,24.0,2022-02-14,2022-06-25 00:00:00,physical_store,active
357,24.0,0.0,2022-02-07,2022-05-31 00:00:00,online,active
358,25.0,0.0,2022-02-23,2022-10-06 00:00:00,physical_store,active
359,26.0,24.0,2022-02-18,2022-08-28 00:00:00,physical_store,active
360,27.0,24.0,2022-02-27,2022-06-16 00:00:00,physical_store,active
361,29.0,24.0,2022-02-03,2022-06-28 00:00:00,physical_store,active
362,35.0,0.0,2022-02-13,2022-08-08 00:00:00,physical_store,active
363,38.0,0.0,2022-02-15,2022-05-21 00:00:00,online,active
364,40.0,0.0,2022-02-09,2022-06-13 00:00:00,physical_store,active
365,42.0,0.0,2022-02-08,2022-05-24 00:00:00,online,active
366,45.0,0.0,2022-02-14,2022-12-01 00:00:00,physical_store,active
367,46.0,0.0,2022-02-20,2022-08-26 00:00:00,online,active
368,0.0,0.0,2022-02-10,2022-11-27 00:00:00,physical_store,active
369,3.0,0.0,2022-02-07,2022-11-16 00:00:00,physical_store,active
370,5.0,0.0,2022-02-07,2022-08-06 00:00:00,physical_store,active
371,6.0,0.0,2022-02-02,2022-10-02 00:00:00,physical_store,active
372,9.0,24.0,2022-02-14,2022-08-25 00:00:00,physical_store,active
373,10.0,24.0,2022-02-19,2022-09-14 00:00:00,physical_store,active
374,12.0,24.0,2022-02-02,2022-10-28 00:00:00,physical_store,active
375,13.0,0.0,2022-02-09,2022-09-22 00:00:00,physical_store,active
376,18.0,0.0,2022-02-22,2022-06-18 00:00:00,physical_store,active
377,21.0,24.0,2022-02-22,2022-07-21 00:00:00,physical_store,active
378,22.0,0.0,2022-02-07,2022-05-18 00:00:00,physical_store,active
379,23.0,24.0,2022-02-01,2022-07-15 00:00:00,physical_store,active
380,24.0,0.0,2022-02-21,2022-12-12 00:00:00,physical_store,active
381,25.0,0.0,2022-02-09,2022-09-06 00:00:00,physical_store,active
